hash,phrase,similarity,adjacent_sentences
d5019121cbc645eb0787efab173a12b3,WMIC,0.7832871736269563,"['Hi-Tech Crime Trends -, - , SOC-, , .', 'Hi-Tech Crime Trends - , , .', 'Group-IB , , - - .', '.', 'Group-IB: , , Leaks , , , , , Group-IB , , , , , GROUP-IB.RU 6 Group-IB Hi-Tech Crime Trends, .', ': Group-IB Threat Inteligence, Fraud Protection, Managed XDR, Incident Response Digital Risk Protection.', 'Group-IB , , - .']"
949b57ffdfcc42e1765f65e65995733b,WMIC,0.862634642643921,[]
949b57ffdfcc42e1765f65e65995733b,WMIC,0.8873197545818806,"['These comands executed by this module are almost al wmic comands and are used to retrieve extensive information related to the computer, drivers, IRQs, baseboard, partitions, bios, logon, logical disks - a complete radiography of the system, displayed at Snipet 9.', 'Figure 29: Kwampirs making use of proxy and proxy bypas configuration arays with an iterator (v2).', 'Shamon 1, 2 and 3 and Kwampirs, al contain arays for C2, and Proxy, ProxyByPas, and acesType information.', 'INDEX cylera.com 24 ANALYSIS SECTIONS The linkage betwen Kwampirs and Shamon hostname getmac ver arp -a systeminfo wmic nic get caption,AdapterType,Manufacturer wmic timezone get caption wmic IRQ get caption, IRQNumber wmic port get StartingAdres, EndingAdres wmic csproduct wmic computerSystem wmic baseboard wmic cpu wmic partition wmic bios wmic startup wmic netlogin wmic portconector wmic memphysical wmic share wmic logon wmic OS wmic logicaldisk get caption,description,size,providername wmic desktop Snipet 9: Kwampirs comands found in a module downloaded by the reporter.', 'Considering the level of detail found in the information gathered, it sems likely that the use of this module is intended for a reconaisance phase.', 'The types of information gathered may imply that the physical atributes of the device are of interest.', 'This may imply that the ultimate goal of the campaign only relates to devices that satisfy particular physical properties that can be infered from this information.']"
c91a9ca760ed281ab3a6e831ccac7850,WMIC,0.7848694123347798,"['18 MS14-068 Exploit .', '49 WinRS .', '20 MS15-078 Exploit .', '46 wmic .', '13 wmiexec.vbs .', '15 7 JPCERT/C 78']"
c91a9ca760ed281ab3a6e831ccac7850,WMIC,0.7848694123347798,"['18 MS14-068 Exploit .', '49 WinRS .', '20 MS15-078 Exploit .', '46 wmic .', '13 wmiexec.vbs .', '15 7 JPCERT/C 78']"
08a0ccc49008dbbf532b22d39ac2b886,delete important files,0.7862749096211298,"['4/12 During the initial stages of execution, MagicRAT wil perform just enough system reconaisance to identify the system and environment in which the atackers are operating.', 'This is done by executing the comands whoami, systeminfo and ipconfig /al.', 'The last comand has its results returned via the upload of the file zero_dump.mix to the C2.', ""MagicRAT is rather simple it provides the operator with a remote shel on the victim's system for arbitrary comand execution, along with the ability to rename, move and delete files on the endpoint."", 'The operator can determine the timing for the implant to slep, change the C2 URLs and delete the implant from the infected system.', 'We also discovered a new variant of MagicRAT in the wild generated in April 202.', 'This sample now consisted of the ability to delete itself from the infected endpoint using a BAT file.']"
fd1e2466e0c27de5905c2d67061cd76f,upload/download file,0.793860001801613,"['Patching Event Tracing for Windows (ETW).', 'Patching Anti Malware Scan Interface (AMSI).', 'Create Windows system services.', 'Upload and download files.', 'Create files via CreateFileTransacted.', 'Port scan.', 'From Click to Brute Figure 4.']"
564c219dc0a2c3edd2eed08025387d9d,upload/download file,0.811666429623082,"['Malicious capabilities of Alakore include: Keyloging.', 'Capture screnshots.', 'List folders and files.', 'Upload/Download files.', 'Steal clipboard data.', 'Grab/change walpaper.', 'In recent infections, this RAT is named Cyrus client (Figure 16).']"
c535fe3c1b9e7485ff2a5fa8766d741b,the decryption algorithm,0.7791055362100768,"['So the len function wil be executed and the value of the specified memory adres wil be returned.', 'Obtain Key DL Base Adres 1.', 'The atacker leaks the virtual function table adres of the CScriptEntryPoint object in the folowing way, which belongs to Vbscript.dl.', '1.', 'Obtain the vbscript.dl base adres in the folowing way.', '1.', 'Because vbscript.dl imported msvcrt.dl, the msvcrt.dl base adres was obtained by traversing the vbscript.dl import table, msvcrt.dl introduces kernelbase.dl, ntdl.dl, and finaly the NtContinue, VirtualProtect function adres was obtained.']"
c535fe3c1b9e7485ff2a5fa8766d741b,the decryption algorithm,0.7791055362100768,"['So the len function wil be executed and the value of the specified memory adres wil be returned.', 'Obtain Key DL Base Adres 1.', 'The atacker leaks the virtual function table adres of the CScriptEntryPoint object in the folowing way, which belongs to Vbscript.dl.', '1.', 'Obtain the vbscript.dl base adres in the folowing way.', '1.', 'Because vbscript.dl imported msvcrt.dl, the msvcrt.dl base adres was obtained by traversing the vbscript.dl import table, msvcrt.dl introduces kernelbase.dl, ntdl.dl, and finaly the NtContinue, VirtualProtect function adres was obtained.']"
